SESSION,DATE,landmarkid,utme,utmn
85277,1/16/2014,0,748429,9838003
85289,1/17/2014,~location non standard (),0,0
85296,1/17/2014,"Bad Bushes, General (Talek)",0,0
85287,1/17/2014,Riverbend Den (Talek),0,0
85291,1/17/2014,Vulture Crossing (Talek),0,0
85288,1/17/2014,Full Moon Crossing (Talek),0,0
85288,1/17/2014,Cheetah Tree (Talek),0,0
85295,1/17/2014,0,747788,9835295
85297,1/17/2014,0,747590,9835381
85294,1/17/2014,0,748329,9836336
85293,1/17/2014,0,748329,9836336
85293,1/17/2014,0,748242,9836492
85290,1/17/2014,0,747400,9837429
85292,1/17/2014,0,747692,9837509
85286,1/17/2014,0,749074,9837647
85290,1/17/2014,0,746897,9837742
85286,1/17/2014,0,748941,9837844
85298,1/17/2014,0,742966,9837867
85301,1/17/2014,0,747125,9838195
85300,1/17/2014,0,746951,9838223
85299,1/17/2014,0,743175,9838389
85302,1/19/2014,Riverbend Den (Talek),0,0
85312,1/19/2014,Paula's Pond (Talek),0,0
85313,1/19/2014,Paula's Pond (Talek),0,0
85314,1/19/2014,Paula's Pond (Talek),0,0
85315,1/19/2014,Suicide Crossing (Talek),0,0
85311,1/19/2014,0,748594,9834809
85306,1/19/2014,0,747245,9836859
85305,1/19/2014,0,747481,9836957
85306,1/19/2014,0,747007,9837071
85304,1/19/2014,0,748802,9837563
85310,1/19/2014,0,747206,9837658
85303,1/19/2014,0,748398,9837784
85307,1/19/2014,0,742678,9838669
85308,1/19/2014,0,743109,9839834
85309,1/19/2014,0,743118,9840319
85318,1/20/2014,Lone Tree (Talek),0,0
85319,1/20/2014,Paula's Pond (Talek),0,0
85316,1/20/2014,Riverbend Den (Talek),0,0
85326,1/20/2014,Riverbend Den (Talek),0,0
85317,1/20/2014,Cheetah Tree (Talek),0,0
85323,1/20/2014,0,747315,9835313
85318,1/20/2014,0,748650,9837050
85324,1/20/2014,0,747739,9837459
85325,1/20/2014,0,747914,9837864
85320,1/20/2014,0,743218,9839056
85322,1/20/2014,0,743218,9839056
85321,1/20/2014,0,742793,9839246
85327,1/21/2014,0,749203,9837467
85328,1/21/2014,0,745256,9838898
85347,1/23/2014,Riverbend Den (Talek),0,0
85329,1/23/2014,Riverbend Den (Talek),0,0
85331,1/23/2014,Teapot Tree (),0,0
85333,1/23/2014,No Name Hill Tree (Talek),0,0
85339,1/23/2014,0,748948,9833867
85341,1/23/2014,0,746736,9835780
85338,1/23/2014,0,748515,9835863
85343,1/23/2014,0,749065,9836179
85342,1/23/2014,0,748179,9836432
85333,1/23/2014,0,747834,9837049
85340,1/23/2014,0,743476,9837204
85344,1/23/2014,0,748109,9837297
85345,1/23/2014,0,747913,9837507
85334,1/23/2014,0,748401,9837547
85330,1/23/2014,0,747955,9837635
85332,1/23/2014,0,747955,9837635
85333,1/23/2014,0,748108,9837699
85332,1/23/2014,0,747838,9837770
85336,1/23/2014,0,747211,9837785
85346,1/23/2014,0,748428,9838129
85335,1/23/2014,0,745927,9838596
85337,1/23/2014,0,745447,9838652
85348,1/24/2014,Riverbend Den (Talek),0,0
85362,1/24/2014,Suicide Crossing (Talek),0,0
85361,1/24/2014,Our Camp (Talek),0,0
85360,1/24/2014,Pond Lugga (Talek),0,0
85351,1/24/2014,Teapot Tree (),0,0
85378,1/24/2014,Riverbend Den (Talek),0,0
85374,1/24/2014,Main Den One Creek Crossing (Talek),0,0
85373,1/24/2014,Magic Culvert (Talek),0,0
85372,1/24/2014,Magic Culvert (Talek),0,0
85380,1/24/2014,Suicide Crossing (Talek),0,0
85356,1/24/2014,0,746822,9834243
85364,1/24/2014,0,746140,9835138
85355,1/24/2014,0,748546,9835367
85357,1/24/2014,0,742903,9835672
85358,1/24/2014,0,743561,9836337
85363,1/24/2014,0,747736,9836484
85366,1/24/2014,0,743689,9836523
85367,1/24/2014,0,743680,9836663
85371,1/24/2014,0,746776,9836663
85359,1/24/2014,0,743844,9836741
85375,1/24/2014,0,747969,9836768
85365,1/24/2014,0,743902,9836811
85353,1/24/2014,0,747655,9836856
85370,1/24/2014,0,746202,9837193
85354,1/24/2014,0,747940,9837209
85352,1/24/2014,0,747404,9837425
85379,1/24/2014,0,748985,9837490
85369,1/24/2014,0,745079,9837643
85376,1/24/2014,0,748249,9837871
85377,1/24/2014,0,748427,9837931
85350,1/24/2014,0,747456,9837961
85349,1/24/2014,0,747791,9838075
85368,1/24/2014,0,744176,9838816
85383,1/25/2014,Riverbend Den (Talek),0,0
85389,1/25/2014,Paul's Tree (Talek),0,0
85386,1/25/2014,0,747128,9836447
85387,1/25/2014,0,747097,9836733
85385,1/25/2014,0,747523,9836929
85384,1/25/2014,0,747523,9836929
85387,1/25/2014,0,747074,9837218
85381,1/25/2014,0,748223,9838037
85382,1/25/2014,0,748434,9838086
85388,1/25/2014,0,746299,9838251
85408,1/26/2014,Suicide Crossing (Talek),0,0
85406,1/26/2014,Paul's Tree (Talek),0,0
85404,1/26/2014,Riverbend Den (Talek),0,0
85396,1/26/2014,Croton Island-East Edge (Talek),0,0
85396,1/26/2014,Camel Crossing (Talek),0,0
85396,1/26/2014,Cheetah Tree Crossing (Talek),0,0
85395,1/26/2014,Main Den One Creek Crossing (Talek),0,0
85392,1/26/2014,Riverbend Den (Talek),0,0
85400,1/26/2014,0,749493,9836113
85399,1/26/2014,0,748591,9836136
85401,1/26/2014,0,749913,9836833
85398,1/26/2014,0,747861,9836968
85396,1/26/2014,0,750345,9836974
85402,1/26/2014,0,750300,9837028
85390,1/26/2014,0,751589,9837287
85390.1,1/26/2014,0,751589,9837287
85396,1/26/2014,0,751589,9837287
85405,1/26/2014,0,749664,9837331
85397,1/26/2014,0,749441,9837358
85407,1/26/2014,0,751318,9837416
85394,1/26/2014,0,747906,9837443
85391,1/26/2014,0,750638,9837776
85393,1/26/2014,0,744296,9837902
85403,1/26/2014,0,748483,9838017
85410,1/27/2014,Riverbend Den (Talek),0,0
85415,1/27/2014,Magic Culvert (Talek),0,0
85414,1/27/2014,0,747587,9835267
85415,1/27/2014,0,747084,9835769
85413,1/27/2014,0,748462,9836691
85412,1/27/2014,0,748168,9837578
85423,1/27/2014,0,748264,9837846
85411,1/27/2014,0,748338,9837978
85409,1/27/2014,0,748392,9837995
85422,1/27/2014,0,747698,9838059
85421,1/27/2014,0,745939,9838504
85418,1/27/2014,0,745600,9838559
85419,1/27/2014,0,745399,9838907
85417,1/27/2014,0,743852,9839066
85420,1/27/2014,0,744472,9839953
85416,1/27/2014,0,744468,9840154
85440,1/28/2014,Riverbend Den (Talek),0,0
85439,1/28/2014,Riverbend Den (Talek),0,0
85436,1/28/2014,Nook (Talek),0,0
85426,1/28/2014,Riverbend Den (Talek),0,0
85432,1/28/2014,0,745309,9833940
85433,1/28/2014,0,746382,9835131
85434,1/28/2014,0,748936,9835645
85437,1/28/2014,0,747080,9835711
85431,1/28/2014,0,748514,9835721
85430,1/28/2014,0,748982,9835753
85430,1/28/2014,0,748948,9835790
85430,1/28/2014,0,749357,9835796
85430,1/28/2014,0,749197,9835837
85435,1/28/2014,0,749120,9836020
85429,1/28/2014,0,749291,9836145
85428,1/28/2014,0,748195,9837414
85428,1/28/2014,0,748109,9837593
85427,1/28/2014,0,748148,9837680
85424,1/28/2014,0,748655,9837694
85438,1/28/2014,0,747793,9837705
85427,1/28/2014,0,748249,9837854
85425,1/28/2014,0,748572,9837921
85445,1/29/2014,Magic Culvert (Talek),0,0
85442,1/29/2014,Riverbend Den (Talek),0,0
85458,1/29/2014,Riverbend Den (Talek),0,0
85454,1/29/2014,Middle Bend Crossing (Talek),0,0
85452,1/29/2014,0,746687,9834000
85451,1/29/2014,0,747549,9834871
85453,1/29/2014,0,744911,9835021
85449,1/29/2014,0,747803,9835195
85450,1/29/2014,0,747659,9835324
85450.1,1/29/2014,0,747659,9835324
85448,1/29/2014,0,748611,9835907
85446,1/29/2014,0,746793,9836676
85444,1/29/2014,0,747648,9836708
85447,1/29/2014,0,744669,9837058
85457,1/29/2014,0,747715,9837626
85443,1/29/2014,0,748326,9837982
85456,1/29/2014,0,745525,9838565
85455,1/29/2014,0,745420,9838876
85466,1/30/2014,Riverbend Den (Talek),0,0
85460,1/30/2014,Coucal Crossing (Talek),0,0
85461,1/30/2014,0,745084,9833789
85462,1/30/2014,0,747663,9835967
85464,1/30/2014,0,748246,9836452
85467,1/30/2014,0,749755,9837492
85459,1/30/2014,0,748130,9837954
85465,1/30/2014,0,748492,9838164
85463,1/30/2014,0,747645,9846474
85474,1/31/2014,No Name Hill Tree (Talek),0,0
85472,1/31/2014,Box Crossing (Talek),0,0
85482,1/31/2014,Border Tree (Talek),0,0
85470,1/31/2014,Riverbend Den (Talek),0,0
85486,1/31/2014,Riverbend Den (Talek),0,0
85477,1/31/2014,0,747842,9837102
85476,1/31/2014,0,748333,9837198
85475,1/31/2014,0,748165,9837353
85477,1/31/2014,0,747949,9837381
85474,1/31/2014,0,747765,9837402
85484,1/31/2014,0,747936,9837412
85483,1/31/2014,0,747786,9837422
85473,1/31/2014,0,747970,9837575
85468,1/31/2014,0,748561,9837824
85485,1/31/2014,0,748417,9838082
85471,1/31/2014,0,748484,9838174
85469,1/31/2014,0,748500,9838240
85481,1/31/2014,0,744089,9839006
85478,1/31/2014,0,744997,9839315
85479,1/31/2014,0,742884,9841451
85480,1/31/2014,0,742574,9841855
85495,2/1/2014,DOC's Pond Crossing (Talek),0,0
85495,2/1/2014,Creative Crossing (Talek),0,0
85492,2/1/2014,Teapot Tree (),0,0
85490,2/1/2014,Riverbend Den (Talek),0,0
85489,2/1/2014,Riverbend Den (Talek),0,0
85487,2/1/2014,Paul's Tree (Talek),0,0
85494,2/1/2014,0,748936,9835589
85493,2/1/2014,0,748363,9836579
85488,2/1/2014,0,748582,9838083
85491,2/1/2014,0,747995,9838119
85510,2/2/2014,Riverbend Den (Talek),0,0
85503,2/2/2014,Daffy Duck Shrub (Talek),0,0
85502,2/2/2014,Camel Crossing (Talek),0,0
85496,2/2/2014,Riverbend Den (Talek),0,0
85498,2/2/2014,0,750262,9834226
85499,2/2/2014,0,749142,9834590
85507,2/2/2014,0,750005,9834643
85500,2/2/2014,0,749056,9835107
85497,2/2/2014,0,748710,9835464
85500,2/2/2014,0,748416,9835671
85505,2/2/2014,0,746969,9835727
85508,2/2/2014,0,748513,9835981
85500,2/2/2014,0,747659,9836180
85501,2/2/2014,0,747247,9836826
85500,2/2/2014,0,747247,9836826
85504,2/2/2014,0,747182,9836937
85509,2/2/2014,0,748583,9837890
85522,2/3/2014,Nook (Talek),0,0
85517,2/3/2014,Drunk Tree crossing (Talek west),0,0
85530,2/3/2014,Maji Fisi (Talek),0,0
85520,2/3/2014,Culvert of 13 Lugga South (Talek),0,0
85518,2/3/2014,Paul's Tree (Talek),0,0
85513,2/3/2014,Century Crossing (Talek),0,0
85511,2/3/2014,Riverbend Den (Talek),0,0
85055,2/3/2014,Main Den One Creek Crossing (Talek),0,0
85529,2/3/2014,0,746915,9834620
85521,2/3/2014,0,747522,9835617
85519,2/3/2014,0,748782,9835801
85056,2/3/2014,0,747311,9835835
85521,2/3/2014,0,747298,9835882
85514,2/3/2014,0,747475,9836801
85523,2/3/2014,0,747466,9836804
85516,2/3/2014,0,743995,9836954
85524,2/3/2014,0,747563,9836962
85512,2/3/2014,0,748003,9837300
85528,2/3/2014,0,749041,9837382
85531,2/3/2014,0,748946,9837517
85525,2/3/2014,0,745514,9837707
85515,2/3/2014,0,744900,9839388
85527,2/3/2014,0,742927,9839831
85526,2/3/2014,0,742137,9840018
85532,2/5/2014,Vulture Crossing (Talek),0,0
85535,2/5/2014,Box Crossing (Talek),0,0
85534,2/5/2014,0,748064,9835816
85533,2/5/2014,0,748177,9836962
85532,2/5/2014,0,748244,9837061
85545,2/6/2014,Riverbend Den (Talek),0,0
85543,2/6/2014,0,748987,9836307
85542,2/6/2014,0,747397,9836527
85544,2/6/2014,0,749725,9836850
85541,2/6/2014,0,746583,9837033
85540,2/6/2014,0,745925,9837585
85546,2/6/2014,0,751670,9837605
85539,2/6/2014,0,744951,9838247
85538,2/6/2014,0,743401,9839374
85537,2/6/2014,0,743259,9839602
85536,2/6/2014,0,743073,9840193
85547,2/7/2014,0,748328,9837805
85560,2/8/2014,"Rhino Skull Lugga, Bottom (Talek)",0,0
85564,2/8/2014,Riverbend Den (Talek),0,0
85556,2/8/2014,0,744677,9836947
85555,2/8/2014,0,743469,9836968
85559,2/8/2014,0,745911,9837622
85562,2/8/2014,0,748112,9837658
85548,2/8/2014,0,745305,9837782
85557,2/8/2014,0,745305,9837782
85558,2/8/2014,0,745490,9837792
85565,2/8/2014,0,748601,9837897
85563,2/8/2014,0,748473,9838170
85549,2/8/2014,0,744871,9838216
85550,2/8/2014,0,744457,9838644
85552,2/8/2014,0,743302,9838799
85551,2/8/2014,0,743750,9839012
85554,2/8/2014,0,743095,9839309
85553,2/8/2014,0,743460,9839420
85585,2/9/2014,Riverbend Den (Talek),0,0
85574,2/9/2014,Main Den One Creek Crossing (Talek),0,0
85573,2/9/2014,Vulture Crossing (Talek),0,0
85569,2/9/2014,Vulture Crossing (Talek),0,0
85566,2/9/2014,Riverbend Den (Talek),0,0
85579,2/9/2014,0,744365,9835095
85580,2/9/2014,0,741971,9835132
85576,2/9/2014,0,747533,9835588
85575,2/9/2014,0,747473,9836203
85578,2/9/2014,0,746829,9836994
85570,2/9/2014,0,748013,9837138
85581,2/9/2014,0,742331,9837197
85571,2/9/2014,0,747738,9837432
85587,2/9/2014,0,749366,9837457
85582,2/9/2014,0,742861,9837531
85577,2/9/2014,0,750393,9837627
85572,2/9/2014,0,748018,9837673
85587,2/9/2014,0,749285,9837798
85568,2/9/2014,0,748218,9837865
85567,2/9/2014,0,748036,9838027
85586,2/9/2014,0,748468,9838140
85584,2/9/2014,0,748503,9838167
85583,2/9/2014,0,746396,9838336
85609,2/10/2014,Border Tree (Talek),0,0
85604,2/10/2014,Magic Culvert (Talek),0,0
85600,2/10/2014,Box Crossing (Talek),0,0
85598,2/10/2014,Main Den One Creek Crossing (Talek),0,0
85594,2/10/2014,No Name Hill Tree (Talek),0,0
85589,2/10/2014,Riverbend Den (Talek),0,0
85601,2/10/2014,Teapot Tree (),0,0
85597,2/10/2014,0,747511,9836136
85603,2/10/2014,0,747107,9836184
85602,2/10/2014,0,747684,9836279
85595,2/10/2014,0,748270,9837223
85596,2/10/2014,0,748644,9837422
85588,2/10/2014,0,751129,9837643
85599,2/10/2014,0,747647,9837706
85592,2/10/2014,0,748324,9837758
85591,2/10/2014,0,748230,9837909
85606,2/10/2014,0,748004,9837950
85593,2/10/2014,0,748147,9837984
85590,2/10/2014,0,748505,9838144
85605,2/10/2014,0,745660,9838545
85607,2/10/2014,0,743196,9839829
85608,2/10/2014,0,742324,9839919
85610,2/11/2014,Riverbend Den (Talek),0,0
85619,2/11/2014,0,747612,9835078
85618,2/11/2014,0,748931,9835550
85614,2/11/2014,0,748280,9836529
85613,2/11/2014,0,748416,9837025
85617,2/11/2014,0,747888,9837129
85612,2/11/2014,0,748215,9837355
85617,2/11/2014,0,748217,9837391
85615,2/11/2014,0,747708,9837459
85617,2/11/2014,0,748062,9837670
85616,2/11/2014,0,747658,9837783
85611,2/11/2014,0,748379,9837924
85640,2/12/2014,Riverbend Den (Talek),0,0
85623,2/12/2014,Cheetah Tree (Talek),0,0
85622,2/12/2014,Box Crossing (Talek),0,0
85620,2/12/2014,Riverbend Den (Talek),0,0
85636,2/12/2014,0,749317,9835239
85626,2/12/2014,0,747659,9835620
85625,2/12/2014,0,748182,9835781
85637,2/12/2014,0,749013,9835825
85624,2/12/2014,0,748285,9836237
85627,2/12/2014,0,747462,9836318
85628,2/12/2014,0,747577,9836462
85629,2/12/2014,0,743681,9836686
85638,2/12/2014,0,748281,9837409
85622,2/12/2014,0,748089,9837673
85621,2/12/2014,0,748323,9837980
85639,2/12/2014,0,748428,9837997
85634,2/12/2014,0,742742,9839097
85635,2/12/2014,0,743059,9839288
85633,2/12/2014,0,742088,9840320
85630,2/12/2014,0,745048,9840464
85631,2/12/2014,0,743317,9840499
85632,2/12/2014,0,743239,9840616
85650,2/13/2014,Putrid Crossing (Talek),0,0
85658,2/13/2014,Riverbend Den (Talek),0,0
85657,2/13/2014,Riverbend Den (Talek),0,0
85656,2/13/2014,Main Den One Creek Crossing (Talek),0,0
85653,2/13/2014,"Euphorbia Lugga, Top of West Fork (Talek)",0,0
85649,2/13/2014,Leopard Sex Crossing (Talek),0,0
85646,2/13/2014,Magic Culvert (Talek),0,0
85644,2/13/2014,Box Crossing (Talek),0,0
85642,2/13/2014,Riverbend Den (Talek),0,0
85654,2/13/2014,0,747016,9835096
85655,2/13/2014,0,747408,9836271
85651,2/13/2014,0,747578,9836453
85645,2/13/2014,0,747661,9836483
85647,2/13/2014,0,743544,9836590
85641,2/13/2014,0,748961,9837521
85644,2/13/2014,0,748078,9837681
85648,2/13/2014,0,744875,9839399
85676,2/14/2014,Riverbend Den (Talek),0,0
85672,2/14/2014,Lone Tree (Talek),0,0
85659,2/14/2014,Riverbend Den (Talek),0,0
85665,2/14/2014,0,749594,9835193
85671,2/14/2014,0,747160,9835699
85667,2/14/2014,0,747657,9836261
85664,2/14/2014,0,749020,9836408
85673,2/14/2014,0,748912,9836656
85662,2/14/2014,0,748106,9837010
85662,2/14/2014,0,747835,9837155
85668,2/14/2014,0,747877,9837178
85666,2/14/2014,0,747524,9837330
85674,2/14/2014,0,748180,9837481
85661,2/14/2014,0,748430,9837543
85663,2/14/2014,0,748029,9837640
85660,2/14/2014,0,748425,9837774
85675,2/14/2014,0,748551,9838029
85670,2/14/2014,0,743585,9838217
85677,2/14/2014,0,745452,9838664
85669,2/14/2014,0,743342,9840646
85688,2/15/2014,DOC's Pond Crossing (Talek),0,0
85693,2/15/2014,Riverbend Den (Talek),0,0
85678,2/15/2014,Banana Tree (Talek ),0,0
85690,2/15/2014,Surprise X (Talek),0,0
85679,2/15/2014,Riverbend Den (Talek),0,0
85684,2/15/2014,Daffy Duck Shrub (Talek),0,0
85683,2/15/2014,Croton Island-East Edge (Talek),0,0
85692,2/15/2014,Riverbend Den (Talek),0,0
85686,2/15/2014,0,747524,9836257
85689,2/15/2014,0,750276,9836510
85687,2/15/2014,0,747864,9836862
85685,2/15/2014,0,746993,9837083
85682,2/15/2014,0,749789,9837530
85694,2/15/2014,0,748653,9837689
85695,2/15/2014,0,751013,9837786
85678,2/15/2014,0,750861,9837804
85691,2/15/2014,0,748447,9837866
85681,2/15/2014,0,749488,9838069
85680,2/15/2014,0,748571,9838086
85700,2/16/2014,DOC's Pond Crossing (Talek),0,0
85697,2/16/2014,Riverbend Den (Talek),0,0
85711,2/16/2014,Riverbend Den (Talek),0,0
85710,2/16/2014,No Name Hill Tree (Talek),0,0
85703,2/16/2014,0,749918,9833744
85707,2/16/2014,0,748792,9835359
85706,2/16/2014,0,749021,9835668
85705,2/16/2014,0,748884,9835717
85704,2/16/2014,0,749139,9835990
85702,2/16/2014,0,747488,9836728
85700,2/16/2014,0,748427,9836850
85701,2/16/2014,0,748814,9836853
85709,2/16/2014,0,748858,9837115
85708,2/16/2014,0,748816,9837225
85700,2/16/2014,0,748284,9837412
85699,2/16/2014,0,748284,9837778
85696,2/16/2014,0,748603,9837811
85698,2/16/2014,0,748252,9837877
85731,2/17/2014,Century Crossing (Talek),0,0
85730,2/17/2014,Century Crossing (Talek),0,0
85729,2/17/2014,Century Crossing (Talek),0,0
85728,2/17/2014,Century Crossing (Talek),0,0
85719,2/17/2014,Drunk Tree crossing (Talek west),0,0
85717,2/17/2014,Cheetah Tree (Talek),0,0
85716,2/17/2014,Vulture Crossing (Talek),0,0
85715,2/17/2014,Riverbend Den (Talek),0,0
85714,2/17/2014,Riverbend Den (Talek),0,0
85721,2/17/2014,Leopard Sex Crossing (Talek),0,0
85747,2/17/2014,Riverbend Den (Talek),0,0
85732,2/17/2014,Vulture Crossing (Talek),0,0
85746,2/17/2014,Riverbend Den (Talek),0,0
85741,2/17/2014,Aardwolf Trees (Talek),0,0
85740,2/17/2014,T Stop (Talek),0,0
85737,2/17/2014,Fig Tree Lugga - Top (Talek),0,0
85713,2/17/2014,Riverbend Den (Talek),0,0
85718,2/17/2014,0,748572,9836452
85726,2/17/2014,0,748572,9836452
85720,2/17/2014,0,747680,9836629
85742,2/17/2014,0,747961,9836807
85727,2/17/2014,0,747481,9836867
85724,2/17/2014,0,748627,9836868
85733,2/17/2014,0,747726,9837151
85722,2/17/2014,0,747455,9837322
85744,2/17/2014,0,747777,9837463
85716,2/17/2014,0,747851,9837628
85712,2/17/2014,0,750020,9837644
85743,2/17/2014,0,747787,9837710
85745,2/17/2014,0,748186,9838016
85723,2/17/2014,0,746238,9838064
85734,2/17/2014,0,745620,9838565
85735,2/17/2014,0,745076,9839257
85738,2/17/2014,0,743691,9840094
85739,2/17/2014,0,743011,9840094
85736,2/17/2014,0,744686,9840482
85755,2/18/2014,Pee Spot Crossing (Talek),0,0
85751,2/18/2014,Riverbend Den (Talek),0,0
85750,2/18/2014,Riverbend Den (Talek),0,0
85761,2/18/2014,0,747758,9836353
85758,2/18/2014,0,747878,9837454
85759,2/18/2014,0,748089,9837544
85749,2/18/2014,0,748753,9837616
85753,2/18/2014,0,748094,9837632
85754,2/18/2014,0,747958,9837763
85752,2/18/2014,0,747958,9837763
85757,2/18/2014,0,747601,9837792
85760,2/18/2014,0,745410,9837843
85756,2/18/2014,0,746875,9837889
85763,2/19/2014,Riverbend Den (Talek),0,0
85775,2/19/2014,Riverbend Den (Talek),0,0
85773,2/19/2014,Box Crossing (Talek),0,0
85764,2/19/2014,Vulture Crossing (Talek),0,0
85767,2/19/2014,0,747258,9836932
85768,2/19/2014,0,747002,9837050
85772,2/19/2014,0,747002,9837050
85766,2/19/2014,0,748088,9837232
85765,2/19/2014,0,747731,9837655
85762,2/19/2014,0,751249,9837837
85774,2/19/2014,0,748226,9837958
85771,2/19/2014,0,743398,9838603
85770,2/19/2014,0,743329,9839288
85769,2/19/2014,0,744950,9839357
85777,2/21/2014,Vulture Crossing (Talek),0,0
85777,2/21/2014,Teapot Tree (),0,0
85790,2/21/2014,Riverbend Den (Talek),0,0
85776,2/21/2014,Riverbend Den (Talek),0,0
85777,2/21/2014,Vulture Crossing (Talek),0,0
85782,2/21/2014,0,747387,9836676
85781,2/21/2014,0,747613,9836724
85780,2/21/2014,0,747591,9837047
85779,2/21/2014,0,747455,9837384
85778,2/21/2014,0,747663,9837507
85789,2/21/2014,0,747866,9838008
85785,2/21/2014,0,742355,9838815
85788,2/21/2014,0,745658,9838924
85784,2/21/2014,0,742717,9839154
85786,2/21/2014,0,743349,9839207
85787,2/21/2014,0,743693,9839394
85783,2/21/2014,0,743671,9849154
85803,2/22/2014,Riverbend Den (Talek),0,0
85802,2/22/2014,Riverbend Den (Talek),0,0
85793,2/22/2014,0,745438,9833827
85792,2/22/2014,0,746319,9834144
85794,2/22/2014,0,744359,9834477
85795,2/22/2014,0,747110,9836658
85797,2/22/2014,0,747392,9836663
85798,2/22/2014,0,747668,9836722
85796,2/22/2014,0,747173,9836967
85799,2/22/2014,0,747842,9836971
85799,2/22/2014,0,747796,9837553
85800,2/22/2014,0,748011,9837578
85801,2/22/2014,0,748226,9837920
85791,2/22/2014,0,745579,9838584
85805,2/23/2014,Riverbend Den (Talek),0,0
85809,2/23/2014,0,748899,9835835
85808,2/23/2014,0,748296,9836326
85813,2/23/2014,0,746430,9836807
85810,2/23/2014,0,747669,9836856
85807,2/23/2014,0,748595,9837393
85804,2/23/2014,0,749378,9837424
85811,2/23/2014,0,747075,9837809
85806,2/23/2014,0,748426,9837940
85815,2/23/2014,0,747480,9838081
85812,2/23/2014,0,743443,9839251
85814,2/23/2014,0,742080,9840422
85818,2/24/2014,Teapot Tree (),0,0
85817,2/24/2014,Box Crossing (Talek),0,0
85816,2/24/2014,Riverbend Den (Talek),0,0
85825,2/24/2014,Riverbend Den (Talek),0,0
85820,2/24/2014,0,747606,9837071
85819,2/24/2014,0,747948,9837624
85818,2/24/2014,0,747933,9837706
85824,2/24/2014,0,745808,9838404
85824,2/24/2014,0,746035,9838497
85822,2/24/2014,0,745230,9839011
85823,2/24/2014,0,743516,9840214
85821,2/24/2014,0,743582,9840381
85842,2/25/2014,Saga Lugga Crossing (Talek),0,0
85850,2/25/2014,Riverbend Den (Talek),0,0
85836,2/25/2014,Leopard Sex Crossing (Talek),0,0
